accession,amine,core,horizyn,rank
A0A1I4P275,cystine,Di,0.21874713897705078,59
A0A1I4P275,cystine,Mono,0.3308436721563339,34
A0A1I4P275,cystine,Tri,0.21765580773353577,61
A0A1I4P275,dopamine,Di,0.15490440279245377,69
A0A1I4P275,dopamine,Mono,0.2088252454996109,62
A0A1I4P275,dopamine,Tri,0.12720376998186111,71
A0A1I4P275,gaba,Di,0.24449601769447327,49
A0A1I4P275,gaba,Mono,0.3317307233810425,33
A0A1I4P275,gaba,Tri,0.22949492931365967,56
A0A1I4P275,glutamine,Di,0.4197327792644501,12
A0A1I4P275,glutamine,Mono,0.4770555794239044,4
A0A1I4P275,glutamine,Tri,0.3562285602092743,28
A0A1I4P275,glyglycine,Di,0.16963234543800354,65
A0A1I4P275,glyglycine,Mono,0.26581618189811707,47
A0A1I4P275,glyglycine,Tri,0.0835016556084156,73
A0A1I4P275,histidine,Di,0.41057974100112915,13
A0A1I4P275,histidine,Mono,0.4929885268211365,3
A0A1I4P275,histidine,Tri,0.39635756611824036,17
A0A1I4P275,lysine,Di,0.2974223494529724,42
A0A1I4P275,lysine,Mono,0.32945816218852997,35
A0A1I4P275,lysine,Tri,0.3051266372203827,40
A0A1I4P275,methionine,Di,0.21907426416873932,57
A0A1I4P275,methionine,Mono,0.35805709660053253,26
A0A1I4P275,methionine,Tri,0.24035269021987915,50
A0A1I4P275,ornithine,Di,0.28333207964897156,44
A0A1I4P275,ornithine,Mono,0.3338540196418762,32
A0A1I4P275,ornithine,Tri,0.3068917393684387,38
A0A1I4P275,phenylalanine,Di,0.426958903670311,10
A0A1I4P275,phenylalanine,Mono,0.49474723637104034,2
A0A1I4P275,phenylalanine,Tri,0.38072963058948517,20
A0A1I4P275,proline,Di,0.20749222487211227,63
A0A1I4P275,proline,Mono,0.4309689551591873,9
A0A1I4P275,proline,Tri,0.23602090775966644,53
A0A1I4P275,putrescine,Di,0.29048311710357666,43
A0A1I4P275,putrescine,Mono,0.3871484696865082,18
A0A1I4P275,putrescine,Tri,0.23560309410095215,54
A0A1I4P275,serine,Di,0.40347249805927277,16
A0A1I4P275,serine,Mono,0.5017081797122955,1
A0A1I4P275,serine,Tri,0.3645530790090561,23
A0A1I4P275,serotonin,Di,0.21905840933322906,58
A0A1I4P275,serotonin,Mono,0.2178189605474472,60
A0A1I4P275,serotonin,Tri,0.23807580769062042,51
A0A1I4P275,threonine,Di,0.40765082836151123,15
A0A1I4P275,threonine,Mono,0.46411722898483276,6
A0A1I4P275,threonine,Tri,0.3165787160396576,37
A0A1I4P275,tryptamine,Di,0.1586804911494255,68
A0A1I4P275,tryptamine,Mono,0.16213162243366241,67
A0A1I4P275,tryptamine,Tri,0.14161845296621323,70
A0A1I4P275,tyramine,Di,0.1882774457335472,64
A0A1I4P275,tyramine,Mono,0.23145798593759537,55
A0A1I4P275,tyramine,Tri,0.1651473194360733,66
A0A1M3L7G3,"2,3_diaminopropionic acid",Di,0.35878635942935944,9
A0A1M3L7G3,"2,3_diaminopropionic acid",Mono,0.29222285002470016,25
A0A1M3L7G3,"2,3_diaminopropionic acid",Tri,0.3253311365842819,18
A0A1M3L7G3,2_aminophenol,Di,0.3698209673166275,5
A0A1M3L7G3,2_aminophenol,Mono,0.30413204431533813,22
A0A1M3L7G3,2_aminophenol,Tri,0.3042067736387253,21
A0A1M3L7G3,3_methoxytyramine,Di,0.09783511981368065,72
A0A1M3L7G3,3_methoxytyramine,Mono,0.09425092488527298,73
A0A1M3L7G3,3_methoxytyramine,Tri,0.07598835974931717,75
A0A1M3L7G3,alanine,Di,0.17188402265310287,66
A0A1M3L7G3,alanine,Mono,0.22917421162128448,41
A0A1M3L7G3,alanine,Tri,0.1688210591673851,68
A0A1M3L7G3,arginine,Di,0.210518516600132,54
A0A1M3L7G3,arginine,Mono,0.2348523736000061,38
A0A1M3L7G3,arginine,Tri,0.2213098108768463,46
A0A1M3L7G3,asparagine,Di,0.2848758101463318,27
A0A1M3L7G3,asparagine,Mono,0.30074866861104965,24
A0A1M3L7G3,asparagine,Tri,0.2697201296687126,29
A0A1M3L7G3,cadaverine,Di,0.22259841114282608,45
A0A1M3L7G3,cadaverine,Mono,0.21845754235982895,48
A0A1M3L7G3,cadaverine,Tri,0.1924188733100891,58
A0A1M3L7G3,citrulline,Di,0.3307570815086365,15
A0A1M3L7G3,citrulline,Mono,0.364584282040596,7
A0A1M3L7G3,citrulline,Tri,0.3035763055086136,23
A0A1M3L7G3,cystine,Di,0.17528480291366577,65
A0A1M3L7G3,cystine,Mono,0.23976195603609085,35
A0A1M3L7G3,cystine,Tri,0.18725435435771942,62
A0A1M3L7G3,dopamine,Di,0.21227534115314484,52
A0A1M3L7G3,dopamine,Mono,0.22629310190677643,42
A0A1M3L7G3,dopamine,Tri,0.20124231278896332,56
A0A1M3L7G3,gaba,Di,0.1906319335103035,60
A0A1M3L7G3,gaba,Mono,0.21254505217075348,51
A0A1M3L7G3,gaba,Tri,0.175859272480011,64
A0A1M3L7G3,glutamine,Di,0.3658543527126312,6
A0A1M3L7G3,glutamine,Mono,0.3219465836882591,19
A0A1M3L7G3,glutamine,Tri,0.28945280611515045,26
A0A1M3L7G3,glyglycine,Di,0.12427699565887451,71
A0A1M3L7G3,glyglycine,Mono,0.16927459836006165,67
A0A1M3L7G3,glyglycine,Tri,0.07927486300468445,74
A0A1M3L7G3,histidine,Di,0.3261849880218506,17
A0A1M3L7G3,histidine,Mono,0.35702020674943924,10
A0A1M3L7G3,histidine,Tri,0.33268117904663086,14
A0A1M3L7G3,lysine,Di,0.23464632034301758,39
A0A1M3L7G3,lysine,Mono,0.2172221541404724,49
A0A1M3L7G3,lysine,Tri,0.21487127989530563,50
A0A1M3L7G3,methionine,Di,0.1427113488316536,70
A0A1M3L7G3,methionine,Mono,0.192866712808609,57
A0A1M3L7G3,methionine,Tri,0.15427574515342712,69
A0A1M3L7G3,ornithine,Di,0.2206704244017601,47
A0A1M3L7G3,ornithine,Mono,0.20555920153856277,55
A0A1M3L7G3,ornithine,Tri,0.23929201066493988,36
A0A1M3L7G3,phenylalanine,Di,0.3873918354511261,2
A0A1M3L7G3,phenylalanine,Mono,0.37349146604537964,4
A0A1M3L7G3,phenylalanine,Tri,0.32972048223018646,16
A0A1M3L7G3,proline,Di,0.2246021181344986,43
A0A1M3L7G3,proline,Mono,0.35045304894447327,12
A0A1M3L7G3,proline,Tri,0.19045265018939972,61
A0A1M3L7G3,putrescine,Di,0.24325209110975266,34
A0A1M3L7G3,putrescine,Mono,0.26479531824588776,30
A0A1M3L7G3,putrescine,Tri,0.17847690731287003,63
A0A1M3L7G3,serine,Di,0.3611307591199875,8
A0A1M3L7G3,serine,Mono,0.3526943624019623,11
A0A1M3L7G3,serine,Tri,0.3180837631225586,20
A0A1M3L7G3,serotonin,Di,0.2572256177663803,31
A0A1M3L7G3,serotonin,Mono,0.23065821826457977,40
A0A1M3L7G3,serotonin,Tri,0.27147822082042694,28
A0A1M3L7G3,threonine,Di,0.4088962972164154,1
A0A1M3L7G3,threonine,Mono,0.3840049058198929,3
A0A1M3L7G3,threonine,Tri,0.33451154828071594,13
A0A1M3L7G3,tryptamine,Di,0.2237122654914856,44
A0A1M3L7G3,tryptamine,Mono,0.19072943925857544,59
A0A1M3L7G3,tryptamine,Tri,0.21157818287611008,53
A0A1M3L7G3,tyramine,Di,0.25485121458768845,32
A0A1M3L7G3,tyramine,Mono,0.2461814284324646,33
A0A1M3L7G3,tyramine,Tri,0.2358151078224182,37
A0A1N6ECR1,"2,3_diaminopropionic acid",Di,0.38590748608112335,13
A0A1N6ECR1,"2,3_diaminopropionic acid",Mono,0.3499279320240021,24
A0A1N6ECR1,"2,3_diaminopropionic acid",Tri,0.3585285544395447,20
A0A1N6ECR1,2_aminophenol,Di,0.4448876529932022,3
A0A1N6ECR1,2_aminophenol,Mono,0.37840211391448975,15
A0A1N6ECR1,2_aminophenol,Tri,0.37998728454113007,14
A0A1N6ECR1,3_methoxytyramine,Di,0.16054667532444,73
A0A1N6ECR1,3_methoxytyramine,Mono,0.18306981027126312,71
A0A1N6ECR1,3_methoxytyramine,Tri,0.12859700992703438,75
A0A1N6ECR1,alanine,Di,0.22953857481479645,63
A0A1N6ECR1,alanine,Mono,0.2957702651619911,35
A0A1N6ECR1,alanine,Tri,0.191277913749218,69
A0A1N6ECR1,arginine,Di,0.25962285697460175,50
A0A1N6ECR1,arginine,Mono,0.29669492691755295,34
A0A1N6ECR1,arginine,Tri,0.2378702387213707,59
A0A1N6ECR1,asparagine,Di,0.3452534079551697,25
A0A1N6ECR1,asparagine,Mono,0.3698738142848015,16
A0A1N6ECR1,asparagine,Tri,0.3314451426267624,28
A0A1N6ECR1,cadaverine,Di,0.28236712515354156,42
A0A1N6ECR1,cadaverine,Mono,0.2877054512500763,39
A0A1N6ECR1,cadaverine,Tri,0.23099830746650696,61
A0A1N6ECR1,citrulline,Di,0.3501020669937134,23
A0A1N6ECR1,citrulline,Mono,0.40074481070041656,9
A0A1N6ECR1,citrulline,Tri,0.318590447306633,29
A0A1N6ECR1,cystine,Di,0.23052464425563812,62
A0A1N6ECR1,cystine,Mono,0.31653928756713867,30
A0A1N6ECR1,cystine,Tri,0.25578466057777405,52
A0A1N6ECR1,dopamine,Di,0.24980208277702332,55
A0A1N6ECR1,dopamine,Mono,0.28940386325120926,37
A0A1N6ECR1,dopamine,Tri,0.21247300505638123,66
A0A1N6ECR1,gaba,Di,0.25269925594329834,54
A0A1N6ECR1,gaba,Mono,0.2840440422296524,41
A0A1N6ECR1,gaba,Tri,0.21858490258455276,65
A0A1N6ECR1,glutamine,Di,0.3954313397407532,11
A0A1N6ECR1,glutamine,Mono,0.39445731043815613,12
A0A1N6ECR1,glutamine,Tri,0.34232431650161743,26
A0A1N6ECR1,glyglycine,Di,0.19150376319885254,68
A0A1N6ECR1,glyglycine,Mono,0.2369779422879219,60
A0A1N6ECR1,glyglycine,Tri,0.13182330876588821,74
A0A1N6ECR1,histidine,Di,0.35933876037597656,19
A0A1N6ECR1,histidine,Mono,0.4084393084049225,7
A0A1N6ECR1,histidine,Tri,0.3627694547176361,18
A0A1N6ECR1,lysine,Di,0.2844453454017639,40
A0A1N6ECR1,lysine,Mono,0.27943968772888184,43
A0A1N6ECR1,lysine,Tri,0.24625272303819656,56
A0A1N6ECR1,methionine,Di,0.18743208050727844,70
A0A1N6ECR1,methionine,Mono,0.2661386579275131,49
A0A1N6ECR1,methionine,Tri,0.18237385153770447,72
A0A1N6ECR1,ornithine,Di,0.27667488157749176,45
A0A1N6ECR1,ornithine,Mono,0.27700600028038025,44
A0A1N6ECR1,ornithine,Tri,0.2754455804824829,47
A0A1N6ECR1,phenylalanine,Di,0.4495942145586014,1
A0A1N6ECR1,phenylalanine,Mono,0.4329175055027008,4
A0A1N6ECR1,phenylalanine,Tri,0.36295120418071747,17
A0A1N6ECR1,proline,Di,0.2559073716402054,51
A0A1N6ECR1,proline,Mono,0.40525922179222107,8
A0A1N6ECR1,proline,Tri,0.2407466173171997,57
A0A1N6ECR1,putrescine,Di,0.29418614506721497,36
A0A1N6ECR1,putrescine,Mono,0.3316138982772827,27
A0A1N6ECR1,putrescine,Tri,0.2192429155111313,64
A0A1N6ECR1,serine,Di,0.39853329956531525,10
A0A1N6ECR1,serine,Mono,0.42675790190696716,5
A0A1N6ECR1,serine,Tri,0.3528994619846344,22
A0A1N6ECR1,serotonin,Di,0.29909637570381165,33
A0A1N6ECR1,serotonin,Mono,0.27629392594099045,46
A0A1N6ECR1,serotonin,Tri,0.29941870272159576,32
A0A1N6ECR1,threonine,Di,0.4176625907421112,6
A0A1N6ECR1,threonine,Mono,0.44498205184936523,2
A0A1N6ECR1,threonine,Tri,0.3530905544757843,21
A0A1N6ECR1,tryptamine,Di,0.2697109878063202,48
A0A1N6ECR1,tryptamine,Mono,0.23931656777858734,58
A0A1N6ECR1,tryptamine,Tri,0.20913520455360413,67
A0A1N6ECR1,tyramine,Di,0.28787434101104736,38
A0A1N6ECR1,tyramine,Mono,0.30205079913139343,31
A0A1N6ECR1,tyramine,Tri,0.2544375956058502,53
A0A1Q6E5Z9,"2,3_diaminopropionic acid",Di,0.36460772156715393,11
A0A1Q6E5Z9,"2,3_diaminopropionic acid",Mono,0.30338871479034424,27
A0A1Q6E5Z9,"2,3_diaminopropionic acid",Tri,0.3444342315196991,16
A0A1Q6E5Z9,2_aminophenol,Di,0.37829113006591797,6
A0A1Q6E5Z9,2_aminophenol,Mono,0.31338930130004883,23
A0A1Q6E5Z9,2_aminophenol,Tri,0.3083057254552841,25
A0A1Q6E5Z9,3_methoxytyramine,Di,0.09732706844806671,73
A0A1Q6E5Z9,3_methoxytyramine,Mono,0.11223601549863815,72
A0A1Q6E5Z9,3_methoxytyramine,Tri,0.07298089191317558,75
A0A1Q6E5Z9,alanine,Di,0.19117341190576553,66
A0A1Q6E5Z9,alanine,Mono,0.24846738576889038,39
A0A1Q6E5Z9,alanine,Tri,0.19293749332427979,65
A0A1Q6E5Z9,arginine,Di,0.22599977254867554,53
A0A1Q6E5Z9,arginine,Mono,0.24271316826343536,43
A0A1Q6E5Z9,arginine,Tri,0.24208053946495056,45
A0A1Q6E5Z9,asparagine,Di,0.3047797679901123,26
A0A1Q6E5Z9,asparagine,Mono,0.3182865381240845,22
A0A1Q6E5Z9,asparagine,Tri,0.29187270998954773,29
A0A1Q6E5Z9,cadaverine,Di,0.23287102580070496,48
A0A1Q6E5Z9,cadaverine,Mono,0.22774549573659897,51
A0A1Q6E5Z9,cadaverine,Tri,0.22090017795562744,55
A0A1Q6E5Z9,citrulline,Di,0.34806929528713226,15
A0A1Q6E5Z9,citrulline,Mono,0.3788870573043823,5
A0A1Q6E5Z9,citrulline,Tri,0.33166857063770294,21
A0A1Q6E5Z9,cystine,Di,0.16919637471437454,69
A0A1Q6E5Z9,cystine,Mono,0.24752574414014816,40
A0A1Q6E5Z9,cystine,Tri,0.19456087052822113,64
A0A1Q6E5Z9,dopamine,Di,0.23259509354829788,49
A0A1Q6E5Z9,dopamine,Mono,0.2456979975104332,42
A0A1Q6E5Z9,dopamine,Tri,0.2201962172985077,56
A0A1Q6E5Z9,gaba,Di,0.197932168841362,63
A0A1Q6E5Z9,gaba,Mono,0.22480740398168564,54
A0A1Q6E5Z9,gaba,Tri,0.20338697731494904,62
A0A1Q6E5Z9,glutamine,Di,0.3904435485601425,3
A0A1Q6E5Z9,glutamine,Mono,0.3354105055332184,20
A0A1Q6E5Z9,glutamine,Tri,0.311390221118927,24
A0A1Q6E5Z9,glyglycine,Di,0.13514187186956406,71
A0A1Q6E5Z9,glyglycine,Mono,0.18982598185539246,67
A0A1Q6E5Z9,glyglycine,Tri,0.09158216416835785,74
A0A1Q6E5Z9,histidine,Di,0.33581091463565826,19
A0A1Q6E5Z9,histidine,Mono,0.36555173993110657,10
A0A1Q6E5Z9,histidine,Tri,0.35146842896938324,12
A0A1Q6E5Z9,lysine,Di,0.2423975095152855,44
A0A1Q6E5Z9,lysine,Mono,0.23021527379751205,50
A0A1Q6E5Z9,lysine,Tri,0.23727168142795563,46
A0A1Q6E5Z9,methionine,Di,0.16916629672050476,70
A0A1Q6E5Z9,methionine,Mono,0.209791362285614,60
A0A1Q6E5Z9,methionine,Tri,0.18151156604290009,68
A0A1Q6E5Z9,ornithine,Di,0.23388588428497314,47
A0A1Q6E5Z9,ornithine,Mono,0.21914396435022354,58
A0A1Q6E5Z9,ornithine,Tri,0.26008768379688263,34
A0A1Q6E5Z9,phenylalanine,Di,0.38831333816051483,4
A0A1Q6E5Z9,phenylalanine,Mono,0.37409697473049164,7
A0A1Q6E5Z9,phenylalanine,Tri,0.34000250697135925,17
A0A1Q6E5Z9,proline,Di,0.2567879259586334,36
A0A1Q6E5Z9,proline,Mono,0.3711625635623932,8
A0A1Q6E5Z9,proline,Tri,0.21968048810958862,57
A0A1Q6E5Z9,putrescine,Di,0.2534368634223938,37
A0A1Q6E5Z9,putrescine,Mono,0.2742652893066406,32
A0A1Q6E5Z9,putrescine,Tri,0.20492196828126907,61
A0A1Q6E5Z9,serine,Di,0.3673042058944702,9
A0A1Q6E5Z9,serine,Mono,0.3508661389350891,13
A0A1Q6E5Z9,serine,Tri,0.3358291983604431,18
A0A1Q6E5Z9,serotonin,Di,0.28606025874614716,30
A0A1Q6E5Z9,serotonin,Mono,0.2526414692401886,38
A0A1Q6E5Z9,serotonin,Tri,0.29812654852867126,28
A0A1Q6E5Z9,threonine,Di,0.42051181197166443,1
A0A1Q6E5Z9,threonine,Mono,0.3919461816549301,2
A0A1Q6E5Z9,threonine,Tri,0.3490010201931,14
A0A1Q6E5Z9,tryptamine,Di,0.24722249805927277,41
A0A1Q6E5Z9,tryptamine,Mono,0.21323856711387634,59
A0A1Q6E5Z9,tryptamine,Tri,0.22746051847934723,52
A0A1Q6E5Z9,tyramine,Di,0.285575270652771,31
A0A1Q6E5Z9,tyramine,Mono,0.26543521881103516,33
A0A1Q6E5Z9,tyramine,Tri,0.2568211257457733,35
A0A1Q6F0C9,"2,3_diaminopropionic acid",Di,0.2033887878060341,5
A0A1Q6F0C9,"2,3_diaminopropionic acid",Mono,0.15009281784296036,23
A0A1Q6F0C9,"2,3_diaminopropionic acid",Tri,0.19340096414089203,8
A0A1Q6F0C9,2_aminophenol,Di,0.16408370062708855,18
A0A1Q6F0C9,2_aminophenol,Mono,0.1322324387729168,27
A0A1Q6F0C9,2_aminophenol,Tri,0.14322641491889954,24
A0A1Q6F0C9,3_methoxytyramine,Di,0.03182991547510028,68
A0A1Q6F0C9,3_methoxytyramine,Mono,-0.0403621441219002,75
A0A1Q6F0C9,3_methoxytyramine,Tri,0.029278405010700226,70
A0A1Q6F0C9,alanine,Di,0.030657066963613033,69
A0A1Q6F0C9,alanine,Mono,0.08032773807644844,53
A0A1Q6F0C9,alanine,Tri,0.02725687064230442,71
A0A1Q6F0C9,arginine,Di,0.1418015956878662,25
A0A1Q6F0C9,arginine,Mono,0.11043973849155009,35
A0A1Q6F0C9,arginine,Tri,0.09376104176044464,41
A0A1Q6F0C9,asparagine,Di,0.1257001906633377,29
A0A1Q6F0C9,asparagine,Mono,0.16928926669061184,16
A0A1Q6F0C9,asparagine,Tri,0.1519399732351303,22
A0A1Q6F0C9,cadaverine,Di,0.09534382820129395,39
A0A1Q6F0C9,cadaverine,Mono,0.08247532695531845,50
A0A1Q6F0C9,cadaverine,Tri,0.08882754296064377,43
A0A1Q6F0C9,citrulline,Di,0.15531394258141518,20
A0A1Q6F0C9,citrulline,Mono,0.21049771085381508,3
A0A1Q6F0C9,citrulline,Tri,0.1288449652493,28
A0A1Q6F0C9,cystine,Di,0.03593999333679676,67
A0A1Q6F0C9,cystine,Mono,0.06907802075147629,59
A0A1Q6F0C9,cystine,Tri,0.0682816430926323,60
A0A1Q6F0C9,dopamine,Di,0.08999297767877579,42
A0A1Q6F0C9,dopamine,Mono,0.07944862847216427,54
A0A1Q6F0C9,dopamine,Tri,0.08593176305294037,46
A0A1Q6F0C9,gaba,Di,0.05572180263698101,62
A0A1Q6F0C9,gaba,Mono,0.08505141362547874,47
A0A1Q6F0C9,gaba,Tri,0.04917966388165951,65
A0A1Q6F0C9,glutamine,Di,0.1787247136235237,12
A0A1Q6F0C9,glutamine,Mono,0.1745624914765358,15
A0A1Q6F0C9,glutamine,Tri,0.13362377136945724,26
A0A1Q6F0C9,glyglycine,Di,0.08049359545111656,52
A0A1Q6F0C9,glyglycine,Mono,0.05101624829694629,64
A0A1Q6F0C9,glyglycine,Tri,-0.007468338793842122,74
A0A1Q6F0C9,histidine,Di,0.17761580646038055,13
A0A1Q6F0C9,histidine,Mono,0.20150910317897797,6
A0A1Q6F0C9,histidine,Tri,0.15771768614649773,19
A0A1Q6F0C9,lysine,Di,0.12199506163597107,33
A0A1Q6F0C9,lysine,Mono,0.08283528313040733,49
A0A1Q6F0C9,lysine,Tri,0.07859163358807564,55
A0A1Q6F0C9,methionine,Di,-0.004992487840354443,73
A0A1Q6F0C9,methionine,Mono,0.07081094663590193,58
A0A1Q6F0C9,methionine,Tri,0.005184932611882687,72
A0A1Q6F0C9,ornithine,Di,0.08763697370886803,45
A0A1Q6F0C9,ornithine,Mono,0.051469546277076006,63
A0A1Q6F0C9,ornithine,Tri,0.07349319756031036,57
A0A1Q6F0C9,phenylalanine,Di,0.2428363412618637,1
A0A1Q6F0C9,phenylalanine,Mono,0.21223760023713112,2
A0A1Q6F0C9,phenylalanine,Tri,0.1789318025112152,11
A0A1Q6F0C9,proline,Di,0.09624622017145157,38
A0A1Q6F0C9,proline,Mono,0.20848717540502548,4
A0A1Q6F0C9,proline,Tri,0.08852971717715263,44
A0A1Q6F0C9,putrescine,Di,0.1118585541844368,34
A0A1Q6F0C9,putrescine,Mono,0.1243671178817749,31
A0A1Q6F0C9,putrescine,Tri,0.08298662677407265,48
A0A1Q6F0C9,serine,Di,0.17680467292666435,14
A0A1Q6F0C9,serine,Mono,0.19290053844451904,9
A0A1Q6F0C9,serine,Tri,0.15289629250764847,21
A0A1Q6F0C9,serotonin,Di,0.09714165329933167,37
A0A1Q6F0C9,serotonin,Mono,0.06730050221085548,61
A0A1Q6F0C9,serotonin,Tri,0.12462770193815231,30
A0A1Q6F0C9,threonine,Di,0.19562668353319168,7
A0A1Q6F0C9,threonine,Mono,0.19283903762698174,10
A0A1Q6F0C9,threonine,Tri,0.16711371392011642,17
A0A1Q6F0C9,tryptamine,Di,0.08180169761180878,51
A0A1Q6F0C9,tryptamine,Mono,0.04322790261358023,66
A0A1Q6F0C9,tryptamine,Tri,0.09492183849215508,40
A0A1Q6F0C9,tyramine,Di,0.11015187948942184,36
A0A1Q6F0C9,tyramine,Mono,0.07823015935719013,56
A0A1Q6F0C9,tyramine,Tri,0.1231071949005127,32
A0A1Q6RAM4,"2,3_diaminopropionic acid",Di,0.17791514843702316,21
A0A1Q6RAM4,"2,3_diaminopropionic acid",Mono,0.19955042377114296,13
A0A1Q6RAM4,"2,3_diaminopropionic acid",Tri,0.20438329875469208,12
A0A1Q6RAM4,2_aminophenol,Di,0.16498421877622604,26
A0A1Q6RAM4,2_aminophenol,Mono,0.18620672076940536,18
A0A1Q6RAM4,2_aminophenol,Tri,0.17740167677402496,22
A0A1Q6RAM4,3_methoxytyramine,Di,0.08530304580926895,57
A0A1Q6RAM4,3_methoxytyramine,Mono,0.028179635759443045,74
A0A1Q6RAM4,3_methoxytyramine,Tri,0.10237092897295952,51
A0A1Q6RAM4,alanine,Di,0.034155530855059624,69
A0A1Q6RAM4,alanine,Mono,0.14538919925689697,33
A0A1Q6RAM4,alanine,Tri,0.10211681574583054,52
A0A1Q6RAM4,arginine,Di,0.16529523581266403,25
A0A1Q6RAM4,arginine,Mono,0.18762896209955215,17
A0A1Q6RAM4,arginine,Tri,0.14613083750009537,32
A0A1Q6RAM4,asparagine,Di,0.11106773093342781,47
A0A1Q6RAM4,asparagine,Mono,0.19920045882463455,14
A0A1Q6RAM4,asparagine,Tri,0.16050762683153152,28
A0A1Q6RAM4,cadaverine,Di,0.05942433699965477,67
A0A1Q6RAM4,cadaverine,Mono,0.12060359120368958,41
A0A1Q6RAM4,cadaverine,Tri,0.07790566422045231,64
A0A1Q6RAM4,citrulline,Di,0.16430571302771568,27
A0A1Q6RAM4,citrulline,Mono,0.26746079325675964,4
A0A1Q6RAM4,citrulline,Tri,0.12783247977495193,36
A0A1Q6RAM4,cystine,Di,0.028629541397094727,73
A0A1Q6RAM4,cystine,Mono,0.12010884843766689,42
A0A1Q6RAM4,cystine,Tri,0.09441481158137321,53
A0A1Q6RAM4,dopamine,Di,0.07937207818031311,63
A0A1Q6RAM4,dopamine,Mono,0.12103515490889549,40
A0A1Q6RAM4,dopamine,Tri,0.09378715232014656,54
A0A1Q6RAM4,gaba,Di,0.014030900783836842,75
A0A1Q6RAM4,gaba,Mono,0.12710843607783318,37
A0A1Q6RAM4,gaba,Tri,0.030066117644309998,72
A0A1Q6RAM4,glutamine,Di,0.17014867812395096,23
A0A1Q6RAM4,glutamine,Mono,0.2187507376074791,10
A0A1Q6RAM4,glutamine,Tri,0.15258552134037018,30
A0A1Q6RAM4,glyglycine,Di,0.08281904086470604,59
A0A1Q6RAM4,glyglycine,Mono,0.10267998278141022,50
A0A1Q6RAM4,glyglycine,Tri,0.04030269384384155,68
A0A1Q6RAM4,histidine,Di,0.18291108310222626,19
A0A1Q6RAM4,histidine,Mono,0.24994169920682907,6
A0A1Q6RAM4,histidine,Tri,0.18236294761300087,20
A0A1Q6RAM4,lysine,Di,0.11893756315112114,44
A0A1Q6RAM4,lysine,Mono,0.15388794988393784,29
A0A1Q6RAM4,lysine,Tri,0.08548782020807266,56
A0A1Q6RAM4,methionine,Di,0.031286916229873896,71
A0A1Q6RAM4,methionine,Mono,0.11294587329030037,46
A0A1Q6RAM4,methionine,Tri,0.0331407617777586,70
A0A1Q6RAM4,ornithine,Di,0.08273917064070702,60
A0A1Q6RAM4,ornithine,Mono,0.11358977109193802,45
A0A1Q6RAM4,ornithine,Tri,0.08239691704511642,61
A0A1Q6RAM4,phenylalanine,Di,0.261693075299263,5
A0A1Q6RAM4,phenylalanine,Mono,0.2831531763076782,1
A0A1Q6RAM4,phenylalanine,Tri,0.21237482130527496,11
A0A1Q6RAM4,proline,Di,0.1084417998790741,48
A0A1Q6RAM4,proline,Mono,0.2736647054553032,2
A0A1Q6RAM4,proline,Tri,0.1279999539256096,35
A0A1Q6RAM4,putrescine,Di,0.07298066839575768,65
A0A1Q6RAM4,putrescine,Mono,0.16723130270838737,24
A0A1Q6RAM4,putrescine,Tri,0.06516116484999657,66
A0A1Q6RAM4,serine,Di,0.18912947922945023,16
A0A1Q6RAM4,serine,Mono,0.2697998881340027,3
A0A1Q6RAM4,serine,Tri,0.18930993229150772,15
A0A1Q6RAM4,serotonin,Di,0.08341825380921364,58
A0A1Q6RAM4,serotonin,Mono,0.10737765580415726,49
A0A1Q6RAM4,serotonin,Tri,0.12582159787416458,38
A0A1Q6RAM4,threonine,Di,0.23415083438158035,8
A0A1Q6RAM4,threonine,Mono,0.2376648522913456,7
A0A1Q6RAM4,threonine,Tri,0.22574609518051147,9
A0A1Q6RAM4,tryptamine,Di,0.07997587323188782,62
A0A1Q6RAM4,tryptamine,Mono,0.08893780410289764,55
A0A1Q6RAM4,tryptamine,Tri,0.12293826788663864,39
A0A1Q6RAM4,tyramine,Di,0.11972451955080032,43
A0A1Q6RAM4,tyramine,Mono,0.13498739153146744,34
A0A1Q6RAM4,tyramine,Tri,0.15220728516578674,31
A0A1Y3QT37,"2,3_diaminopropionic acid",Di,0.4174386262893677,14
A0A1Y3QT37,"2,3_diaminopropionic acid",Mono,0.40328504145145416,18
A0A1Y3QT37,"2,3_diaminopropionic acid",Tri,0.36863455176353455,26
A0A1Y3QT37,2_aminophenol,Di,0.44349750876426697,8
A0A1Y3QT37,2_aminophenol,Mono,0.4218236953020096,13
A0A1Y3QT37,2_aminophenol,Tri,0.38767316937446594,20
A0A1Y3QT37,3_methoxytyramine,Di,0.06958996783941984,74
A0A1Y3QT37,3_methoxytyramine,Mono,0.12159112095832825,72
A0A1Y3QT37,3_methoxytyramine,Tri,0.051634179428219795,75
A0A1Y3QT37,alanine,Di,0.2574106901884079,52
A0A1Y3QT37,alanine,Mono,0.3443150371313095,30
A0A1Y3QT37,alanine,Tri,0.21426726877689362,67
A0A1Y3QT37,arginine,Di,0.2755172997713089,48
A0A1Y3QT37,arginine,Mono,0.31245771050453186,41
A0A1Y3QT37,arginine,Tri,0.30792419612407684,44
A0A1Y3QT37,asparagine,Di,0.3725317567586899,24
A0A1Y3QT37,asparagine,Mono,0.4252859055995941,12
