accession,amine,core,horizyn,rank,active,raw_full
A0A1Q6E5Z9,glyglycine,Di,0.1220248639583587,71,False,0.0001
A0A1Q6E5Z9,glyglycine,Mono,0.1777061149477958,65,False,0.0
A0A1Q6E5Z9,glyglycine,Tri,0.0745796002447605,75,False,0.0003
A0A1Q6E5Z9,histidine,Di,0.3287188559770584,16,False,0.0
A0A1Q6E5Z9,histidine,Mono,0.3659910708665848,6,False,0.0
A0A1Q6E5Z9,histidine,Tri,0.3355454802513122,13,False,0.0001
A0A1Q6E5Z9,lysine,Di,0.222295731306076,43,False,0.0005
A0A1Q6E5Z9,lysine,Mono,0.2076452076435089,50,False,0.0001
A0A1Q6E5Z9,lysine,Tri,0.2233545333147049,41,False,0.0001
A0A1Q6E5Z9,methionine,Di,0.1483758613467216,69,False,0.0002
A0A1Q6E5Z9,methionine,Mono,0.2092280834913253,49,False,0.0001
A0A1Q6E5Z9,methionine,Tri,0.1770230531692505,66,False,0.0002
A0A1Q6E5Z9,ornithine,Di,0.2074509933590889,51,False,0.0008
A0A1Q6E5Z9,ornithine,Mono,0.1922812461853027,61,False,0.0002
A0A1Q6E5Z9,ornithine,Tri,0.2386293485760688,35,False,0.0002
A0A1Q6E5Z9,phenylalanine,Di,0.3786334544420242,2,False,0.0756
A0A1Q6E5Z9,phenylalanine,Mono,0.3779739737510681,3,False,0.0006
A0A1Q6E5Z9,phenylalanine,Tri,0.3302163779735565,15,False,0.076
A0A1Q6E5Z9,proline,Di,0.250721663236618,30,False,0.0
A0A1Q6E5Z9,proline,Mono,0.370345339179039,4,False,0.0
A0A1Q6E5Z9,proline,Tri,0.235098198056221,37,False,0.0001
A0A1Q6E5Z9,putrescine,Di,0.2195756807923317,45,False,0.0001
A0A1Q6E5Z9,putrescine,Mono,0.2478450685739517,31,False,0.0
A0A1Q6E5Z9,putrescine,Tri,0.1974284201860427,59,False,0.0001
A0A1Q6E5Z9,serine,Di,0.3459231555461883,9,False,0.0009
A0A1Q6E5Z9,serine,Mono,0.3436964750289917,10,False,0.0004
A0A1Q6E5Z9,serine,Tri,0.3225712478160858,19,False,0.0001
A0A1Q6E5Z9,serotonin,Di,0.2352154105901718,36,False,0.0
A0A1Q6E5Z9,serotonin,Mono,0.2109251543879509,48,False,0.0003
A0A1Q6E5Z9,serotonin,Tri,0.2534582465887069,29,False,0.0001
A0A1Q6E5Z9,threonine,Di,0.3914825618267059,1,False,0.0001
A0A1Q6E5Z9,threonine,Mono,0.364642322063446,7,False,0.0001
A0A1Q6E5Z9,threonine,Tri,0.3396865129470825,12,False,0.0
A0A1Q6E5Z9,tryptamine,Di,0.2068732306361198,52,False,0.0
A0A1Q6E5Z9,tryptamine,Mono,0.1794686466455459,63,False,0.0
A0A1Q6E5Z9,tryptamine,Tri,0.1991760283708572,57,False,0.0
A0A1Q6E5Z9,tyramine,Di,0.2430800348520279,33,False,0.0002
A0A1Q6E5Z9,tyramine,Mono,0.2256968170404434,40,False,0.0017
A0A1Q6E5Z9,tyramine,Tri,0.2285351827740669,39,False,0.0002
A0A1Q6F0C9,"2,3_diaminopropionic acid",Di,0.2741293907165527,19,False,0.0096
A0A1Q6F0C9,"2,3_diaminopropionic acid",Mono,0.3009932190179825,11,False,0.0023
A0A1Q6F0C9,"2,3_diaminopropionic acid",Tri,0.2155624330043792,38,False,0.1821
A0A1Q6F0C9,2_aminophenol,Di,0.2416410446166992,29,False,0.1142
A0A1Q6F0C9,2_aminophenol,Mono,0.2896374091506004,14,False,0.0088
A0A1Q6F0C9,2_aminophenol,Tri,0.199733980000019,43,False,0.2229
A0A1Q6F0C9,3_methoxytyramine,Di,0.0547595350071787,72,False,0.0123
A0A1Q6F0C9,3_methoxytyramine,Mono,0.0470480788499116,74,False,0.0007
A0A1Q6F0C9,3_methoxytyramine,Tri,0.0072494968771934,75,False,0.0227
A0A1Q6F0C9,alanine,Di,0.1954503133893013,45,True,0.9808
A0A1Q6F0C9,alanine,Mono,0.2960694283246994,12,True,0.8732
A0A1Q6F0C9,alanine,Tri,0.15888562053442,60,False,0.1875
A0A1Q6F0C9,arginine,Di,0.2248980551958084,34,False,0.0002
A0A1Q6F0C9,arginine,Mono,0.2721448168158531,20,False,0.0001
A0A1Q6F0C9,arginine,Tri,0.1986341327428817,44,False,0.0007
A0A1Q6F0C9,asparagine,Di,0.2385124340653419,30,False,0.0552
A0A1Q6F0C9,asparagine,Mono,0.3402827084064483,8,False,0.0224
A0A1Q6F0C9,asparagine,Tri,0.2274195924401283,33,True,0.9696
A0A1Q6F0C9,cadaverine,Di,0.1839869692921638,50,False,0.0015
A0A1Q6F0C9,cadaverine,Mono,0.262643001973629,22,False,0.0004
A0A1Q6F0C9,cadaverine,Tri,0.1732210665941238,56,False,0.0041
A0A1Q6F0C9,citrulline,Di,0.2480665892362594,24,False,0.0022
A0A1Q6F0C9,citrulline,Mono,0.3463477492332458,6,False,0.0004
A0A1Q6F0C9,citrulline,Tri,0.2160019651055336,37,False,0.0012
A0A1Q6F0C9,cystine,Di,0.1078822165727615,71,False,0.0007
A0A1Q6F0C9,cystine,Mono,0.2468053773045539,26,False,0.0001
A0A1Q6F0C9,cystine,Tri,0.1123763844370842,69,False,0.0013
A0A1Q6F0C9,dopamine,Di,0.1770963743329048,53,False,0.1017
A0A1Q6F0C9,dopamine,Mono,0.1910060122609138,47,False,0.0134
A0A1Q6F0C9,dopamine,Tri,0.1100185774266719,70,True,0.9239
A0A1Q6F0C9,gaba,Di,0.1341074109077453,66,True,0.9935
A0A1Q6F0C9,gaba,Mono,0.2429645508527755,27,True,0.9822
A0A1Q6F0C9,gaba,Tri,0.1311699375510215,67,True,0.9968
A0A1Q6F0C9,glutamine,Di,0.3091886043548584,10,False,0.0047
A0A1Q6F0C9,glutamine,Mono,0.3590876311063766,5,False,0.0034
A0A1Q6F0C9,glutamine,Tri,0.2246341630816459,35,False,0.0061
A0A1Q6F0C9,glyglycine,Di,0.1999716833233833,42,False,0.0059
A0A1Q6F0C9,glyglycine,Mono,0.2293833270668983,32,False,0.0019
A0A1Q6F0C9,glyglycine,Tri,0.0533983632922172,73,False,0.0371
A0A1Q6F0C9,histidine,Di,0.2907586097717285,13,False,0.001
A0A1Q6F0C9,histidine,Mono,0.373467668890953,3,False,0.0004
A0A1Q6F0C9,histidine,Tri,0.2625356167554855,23,False,0.0052
A0A1Q6F0C9,lysine,Di,0.202948197722435,41,False,0.0329
A0A1Q6F0C9,lysine,Mono,0.2308880388736724,31,False,0.0029
A0A1Q6F0C9,lysine,Tri,0.1792240142822265,52,False,0.0043
A0A1Q6F0C9,methionine,Di,0.1540042906999588,63,False,0.0038
A0A1Q6F0C9,methionine,Mono,0.2656895816326141,21,False,0.0014
A0A1Q6F0C9,methionine,Tri,0.121456854045391,68,False,0.0072
A0A1Q6F0C9,ornithine,Di,0.1742953732609748,55,False,0.0034
A0A1Q6F0C9,ornithine,Mono,0.193288616836071,46,False,0.0008
A0A1Q6F0C9,ornithine,Tri,0.1651140227913856,59,False,0.0019
A0A1Q6F0C9,phenylalanine,Di,0.3437798768281936,7,True,0.9719
A0A1Q6F0C9,phenylalanine,Mono,0.3824879825115204,1,False,0.116
A0A1Q6F0C9,phenylalanine,Tri,0.2761985510587692,16,True,0.986
A0A1Q6F0C9,proline,Di,0.1687934696674347,58,False,0.0006
A0A1Q6F0C9,proline,Mono,0.3722821176052093,4,False,0.0002
A0A1Q6F0C9,proline,Tri,0.1559070125222206,62,False,0.0052
A0A1Q6F0C9,putrescine,Di,0.1714324131608009,57,False,0.0018
A0A1Q6F0C9,putrescine,Mono,0.2755105048418045,17,False,0.0004
A0A1Q6F0C9,putrescine,Tri,0.1476386189460754,65,False,0.0048
A0A1Q6F0C9,serine,Di,0.2780363783240318,15,False,0.0794
A0A1Q6F0C9,serine,Mono,0.3776312172412872,2,False,0.0623
A0A1Q6F0C9,serine,Tri,0.2469907030463218,25,False,0.0177
A0A1Q6F0C9,serotonin,Di,0.2427037507295608,28,False,0.0004
A0A1Q6F0C9,serotonin,Mono,0.2230960801243782,36,False,0.0022
A0A1Q6F0C9,serotonin,Tri,0.2142428830265998,40,False,0.0011
A0A1Q6F0C9,threonine,Di,0.2751231640577316,18,False,0.0026
A0A1Q6F0C9,threonine,Mono,0.3194393962621689,9,False,0.0054
A0A1Q6F0C9,threonine,Tri,0.1885001510381698,49,False,0.0003
A0A1Q6F0C9,tryptamine,Di,0.1753293201327324,54,False,0.0002
A0A1Q6F0C9,tryptamine,Mono,0.1825561970472335,51,False,0.0
A0A1Q6F0C9,tryptamine,Tri,0.1484339460730552,64,False,0.0007
A0A1Q6F0C9,tyramine,Di,0.2145545557141304,39,False,0.0078
A0A1Q6F0C9,tyramine,Mono,0.1902002096176147,48,False,0.0654
A0A1Q6F0C9,tyramine,Tri,0.1564067304134369,61,False,0.0218
A0A1Q6RAM4,"2,3_diaminopropionic acid",Di,0.1988308876752853,29,False,0.0075
A0A1Q6RAM4,"2,3_diaminopropionic acid",Mono,0.2477547526359558,15,False,0.0011
A0A1Q6RAM4,"2,3_diaminopropionic acid",Tri,0.1685284748673439,35,False,0.113
A0A1Q6RAM4,2_aminophenol,Di,0.2073799818754196,25,False,0.1027
A0A1Q6RAM4,2_aminophenol,Mono,0.2521792948246002,13,False,0.0042
A0A1Q6RAM4,2_aminophenol,Tri,0.1936660557985305,31,False,0.1981
A0A1Q6RAM4,3_methoxytyramine,Di,0.1128045246005058,59,False,0.0273
A0A1Q6RAM4,3_methoxytyramine,Mono,0.0218203980475664,74,False,0.0006
A0A1Q6RAM4,3_methoxytyramine,Tri,0.0225308220833539,73,False,0.0315
A0A1Q6RAM4,alanine,Di,0.1448128819465637,42,True,0.9293
A0A1Q6RAM4,alanine,Mono,0.2382407337427139,17,False,0.4715
A0A1Q6RAM4,alanine,Tri,0.1286390647292137,49,False,0.0744
A0A1Q6RAM4,arginine,Di,0.1814572885632515,33,False,0.0002
A0A1Q6RAM4,arginine,Mono,0.2085952088236808,24,False,0.0
A0A1Q6RAM4,arginine,Tri,0.1672207191586494,36,False,0.0006
A0A1Q6RAM4,asparagine,Di,0.2260352298617363,20,False,0.0425
A0A1Q6RAM4,asparagine,Mono,0.3154649585485458,6,False,0.0097
A0A1Q6RAM4,asparagine,Tri,0.2291146740317344,18,True,0.9595
A0A1Q6RAM4,cadaverine,Di,0.1314017474651336,46,False,0.0015
A0A1Q6RAM4,cadaverine,Mono,0.2069670557975769,26,False,0.0002
A0A1Q6RAM4,cadaverine,Tri,0.1133646517992019,56,False,0.0033
A0A1Q6RAM4,citrulline,Di,0.1615311726927757,38,False,0.0016
A0A1Q6RAM4,citrulline,Mono,0.2793901413679123,10,False,0.0002
A0A1Q6RAM4,citrulline,Tri,0.1375255361199379,43,False,0.0012
A0A1Q6RAM4,cystine,Di,0.0655538756400346,70,False,0.0008
A0A1Q6RAM4,cystine,Mono,0.2013538926839828,28,False,0.0001
A0A1Q6RAM4,cystine,Tri,0.0719349645078182,69,False,0.0013
A0A1Q6RAM4,dopamine,Di,0.117993913590908,52,False,0.1191
A0A1Q6RAM4,dopamine,Mono,0.1280525773763656,50,False,0.0075
A0A1Q6RAM4,dopamine,Tri,0.0461624357849359,72,True,0.9026
A0A1Q6RAM4,gaba,Di,0.0945550911128521,63,True,0.9941
A0A1Q6RAM4,gaba,Mono,0.1954294592142105,30,True,0.9803
A0A1Q6RAM4,gaba,Tri,0.0737022422254085,67,True,0.9966
A0A1Q6RAM4,glutamine,Di,0.2635130658745765,11,False,0.003
A0A1Q6RAM4,glutamine,Mono,0.3297727629542351,5,False,0.0012
A0A1Q6RAM4,glutamine,Tri,0.2197533696889877,22,False,0.0041
A0A1Q6RAM4,glyglycine,Di,0.1671029776334762,37,False,0.0039
A0A1Q6RAM4,glyglycine,Mono,0.1511586159467697,41,False,0.0006
A0A1Q6RAM4,glyglycine,Tri,0.0180595740675926,75,False,0.0206
A0A1Q6RAM4,histidine,Di,0.2801099717617035,9,False,0.0008
A0A1Q6RAM4,histidine,Mono,0.3554475158452987,3,False,0.0002
A0A1Q6RAM4,histidine,Tri,0.247099682688713,16,False,0.0034
A0A1Q6RAM4,lysine,Di,0.1606652438640594,39,False,0.0205
A0A1Q6RAM4,lysine,Mono,0.1904485523700714,32,False,0.0011
A0A1Q6RAM4,lysine,Tri,0.1164298355579376,53,False,0.0027
A0A1Q6RAM4,methionine,Di,0.1145264767110347,54,False,0.0023
A0A1Q6RAM4,methionine,Mono,0.2146748974919319,23,False,0.0005
A0A1Q6RAM4,methionine,Tri,0.0722516942769289,68,False,0.0043
A0A1Q6RAM4,ornithine,Di,0.1258564218878746,51,False,0.0035
A0A1Q6RAM4,ornithine,Mono,0.1548653021454811,40,False,0.0005
A0A1Q6RAM4,ornithine,Tri,0.1128237247467041,58,False,0.002
A0A1Q6RAM4,phenylalanine,Di,0.3449585288763046,4,True,0.972
A0A1Q6RAM4,phenylalanine,Mono,0.3706179112195968,1,False,0.0503
A0A1Q6RAM4,phenylalanine,Tri,0.2836086302995682,8,True,0.9856
A0A1Q6RAM4,proline,Di,0.0807333700358867,66,False,0.0005
A0A1Q6RAM4,proline,Mono,0.2838375642895698,7,False,0.0002
A0A1Q6RAM4,proline,Tri,0.1129270866513252,57,False,0.0064
A0A1Q6RAM4,putrescine,Di,0.1030438765883445,60,False,0.0017
A0A1Q6RAM4,putrescine,Mono,0.2061822414398193,27,False,0.0002
A0A1Q6RAM4,putrescine,Tri,0.0839161425828933,65,False,0.0039
A0A1Q6RAM4,serine,Di,0.2554830908775329,12,False,0.0383
A0A1Q6RAM4,serine,Mono,0.3690206408500671,2,False,0.0208
A0A1Q6RAM4,serine,Tri,0.2239883467555046,21,False,0.011
A0A1Q6RAM4,serotonin,Di,0.1321243196725845,45,False,0.0005
A0A1Q6RAM4,serotonin,Mono,0.1302693597972393,48,False,0.0019
A0A1Q6RAM4,serotonin,Tri,0.1136799529194831,55,False,0.001
A0A1Q6RAM4,threonine,Di,0.2281228601932525,19,False,0.0015
A0A1Q6RAM4,threonine,Mono,0.2508494704961777,14,False,0.0021
A0A1Q6RAM4,threonine,Tri,0.1727094426751136,34,False,0.0003
A0A1Q6RAM4,tryptamine,Di,0.0992234349250793,61,False,0.0003
A0A1Q6RAM4,tryptamine,Mono,0.0987545624375343,62,False,0.0
A0A1Q6RAM4,tryptamine,Tri,0.0627998653799295,71,False,0.0009
A0A1Q6RAM4,tyramine,Di,0.1312967911362648,47,False,0.0084
A0A1Q6RAM4,tyramine,Mono,0.1324948854744434,44,False,0.0418
A0A1Q6RAM4,tyramine,Tri,0.0846506766974926,64,False,0.0174
A0A1Y3QT37,"2,3_diaminopropionic acid",Di,0.3405956923961639,18,False,0.3179
A0A1Y3QT37,"2,3_diaminopropionic acid",Mono,0.3245821446180343,22,False,0.1164
A0A1Y3QT37,"2,3_diaminopropionic acid",Tri,0.3299817740917206,21,True,0.9083
A0A1Y3QT37,2_aminophenol,Di,0.3718996345996856,10,True,0.926
A0A1Y3QT37,2_aminophenol,Mono,0.3551621437072754,12,False,0.3589
A0A1Y3QT37,2_aminophenol,Tri,0.335465669631958,19,True,0.9464
A0A1Y3QT37,3_methoxytyramine,Di,0.0555761810392141,73,False,0.2346
A0A1Y3QT37,3_methoxytyramine,Mono,0.0800010822713375,72,False,0.0134
A0A1Y3QT37,3_methoxytyramine,Tri,0.0509712472558021,75,False,0.2037
A0A1Y3QT37,alanine,Di,0.1767572090029716,61,True,0.999
A0A1Y3QT37,alanine,Mono,0.2659688144922256,33,True,0.9959
A0A1Y3QT37,alanine,Tri,0.1778443604707718,60,True,0.9539
A0A1Y3QT37,arginine,Di,0.2222764492034912,47,False,0.0109
A0A1Y3QT37,arginine,Mono,0.2587994933128357,35,False,0.0033
A0A1Y3QT37,arginine,Tri,0.271407812833786,30,False,0.0331
A0A1Y3QT37,asparagine,Di,0.2950521856546402,29,False,0.3127
A0A1Y3QT37,asparagine,Mono,0.3489065691828727,15,False,0.1383
A0A1Y3QT37,asparagine,Tri,0.2970888018608093,28,True,0.9886
A0A1Y3QT37,cadaverine,Di,0.2307137846946716,45,False,0.021
A0A1Y3QT37,cadaverine,Mono,0.2665826231241226,32,False,0.0057
A0A1Y3QT37,cadaverine,Tri,0.2273831665515899,46,False,0.0298
A0A1Y3QT37,citrulline,Di,0.3170574307441711,24,False,0.1267
A0A1Y3QT37,citrulline,Mono,0.3983660638332367,6,False,0.0296
A0A1Y3QT37,citrulline,Tri,0.3064806014299392,25,False,0.0555
A0A1Y3QT37,cystine,Di,0.1720315739512443,63,False,0.0271
A0A1Y3QT37,cystine,Mono,0.2576605826616287,36,False,0.0043
A0A1Y3QT37,cystine,Tri,0.1912399157881736,56,False,0.0313
A0A1Y3QT37,dopamine,Di,0.1644322797656059,67,False,0.5349
A0A1Y3QT37,dopamine,Mono,0.1944411993026733,55,False,0.1384
A0A1Y3QT37,dopamine,Tri,0.1604075133800506,68,True,0.9835
A0A1Y3QT37,gaba,Di,0.176567941904068,62,True,0.9957
A0A1Y3QT37,gaba,Mono,0.2453601211309433,40,False,0.9867
A0A1Y3QT37,gaba,Tri,0.1910416632890701,57,True,0.9967
A0A1Y3QT37,glutamine,Di,0.367373913526535,11,False,0.1235
A0A1Y3QT37,glutamine,Mono,0.3795376121997833,8,False,0.0897
A0A1Y3QT37,glutamine,Tri,0.3047367334365845,26,False,0.1319
A0A1Y3QT37,glyglycine,Di,0.113805666565895,71,False,0.2253
A0A1Y3QT37,glyglycine,Mono,0.1786699742078781,59,False,0.108
A0A1Y3QT37,glyglycine,Tri,0.0550583451986312,74,True,0.6936
A0A1Y3QT37,histidine,Di,0.3455767333507538,16,False,0.0149
A0A1Y3QT37,histidine,Mono,0.4037784188985824,3,False,0.0106
A0A1Y3QT37,histidine,Tri,0.349224716424942,14,False,0.054
A0A1Y3QT37,lysine,Di,0.2481412142515182,39,True,0.7943
A0A1Y3QT37,lysine,Mono,0.2568748220801353,37,False,0.1579
A0A1Y3QT37,lysine,Tri,0.2590261697769165,34,False,0.1477
A0A1Y3QT37,methionine,Di,0.1460668593645095,70,False,0.1853
A0A1Y3QT37,methionine,Mono,0.2390956357121467,42,False,0.0963
A0A1Y3QT37,methionine,Tri,0.1707809045910835,65,False,0.2387
A0A1Y3QT37,ornithine,Di,0.2367732003331184,43,False,0.2577
A0A1Y3QT37,ornithine,Mono,0.2535931020975113,38,False,0.0798
A0A1Y3QT37,ornithine,Tri,0.2691201120615005,31,False,0.1076
A0A1Y3QT37,phenylalanine,Di,0.3801996260881424,7,True,0.9968
A0A1Y3QT37,phenylalanine,Mono,0.412692129611969,1,False,0.5526
A0A1Y3QT37,phenylalanine,Tri,0.3442530035972595,17,True,0.9974
A0A1Y3QT37,proline,Di,0.1866625100374221,58,False,0.0118
A0A1Y3QT37,proline,Mono,0.3732518553733825,9,False,0.0055
A0A1Y3QT37,proline,Tri,0.2111779004335403,49,False,0.0887
A0A1Y3QT37,putrescine,Di,0.2321518138051033,44,False,0.0271
A0A1Y3QT37,putrescine,Mono,0.304383784532547,27,False,0.0066
A0A1Y3QT37,putrescine,Tri,0.2038458362221717,51,False,0.0384
A0A1Y3QT37,serine,Di,0.3492803871631622,13,True,0.8481
A0A1Y3QT37,serine,Mono,0.409116730093956,2,True,0.8868
A0A1Y3QT37,serine,Tri,0.3314345479011535,20,False,0.5178
A0A1Y3QT37,serotonin,Di,0.2047541812062263,50,False,0.0094
A0A1Y3QT37,serotonin,Mono,0.1969502717256546,54,False,0.0913
A0A1Y3QT37,serotonin,Tri,0.2391949146986007,41,False,0.0146
A0A1Y3QT37,threonine,Di,0.3984198421239853,5,False,0.3998
A0A1Y3QT37,threonine,Mono,0.3997280299663543,4,True,0.7566
A0A1Y3QT37,threonine,Tri,0.3233466148376465,23,False,0.0798
A0A1Y3QT37,tryptamine,Di,0.1702330335974693,66,False,0.0048
A0A1Y3QT37,tryptamine,Mono,0.1495515033602714,69,False,0.0007
A0A1Y3QT37,tryptamine,Tri,0.171728253364563,64,False,0.0087
A0A1Y3QT37,tyramine,Di,0.2000020742416381,52,False,0.1797
A0A1Y3QT37,tyramine,Mono,0.2183345630764961,48,True,0.8141
A0A1Y3QT37,tyramine,Tri,0.199843630194664,53,False,0.2587
A0A1Y3VSR9,"2,3_diaminopropionic acid",Di,0.2971815764904022,20,False,0.0686
A0A1Y3VSR9,"2,3_diaminopropionic acid",Mono,0.2465323209762573,28,False,0.0234
A0A1Y3VSR9,"2,3_diaminopropionic acid",Tri,0.3039179593324661,18,False,0.3382
A0A1Y3VSR9,2_aminophenol,Di,0.3235735893249511,13,True,0.7828
A0A1Y3VSR9,2_aminophenol,Mono,0.2816068679094314,24,False,0.18
A0A1Y3VSR9,2_aminophenol,Tri,0.2758439928293228,25,False,0.7844
A0A1Y3VSR9,3_methoxytyramine,Di,0.0338659277185797,74,False,0.2706
A0A1Y3VSR9,3_methoxytyramine,Mono,0.0497254906222224,72,False,0.0077
A0A1Y3VSR9,3_methoxytyramine,Tri,0.0316325817257165,75,False,0.0566
A0A1Y3VSR9,alanine,Di,0.129240296781063,67,True,0.9815
A0A1Y3VSR9,alanine,Mono,0.2146878316998481,34,True,0.9091
A0A1Y3VSR9,alanine,Tri,0.1725650951266288,57,False,0.1434
A0A1Y3VSR9,arginine,Di,0.192350760102272,46,False,0.0014
A0A1Y3VSR9,arginine,Mono,0.2092816196382045,35,False,0.0006
A0A1Y3VSR9,arginine,Tri,0.2294107675552368,31,False,0.002
A0A1Y3VSR9,asparagine,Di,0.2702353224158287,26,False,0.0739
A0A1Y3VSR9,asparagine,Mono,0.3013874292373657,19,False,0.0405
A0A1Y3VSR9,asparagine,Tri,0.2674150392413139,27,True,0.9446
A0A1Y3VSR9,cadaverine,Di,0.1749052107334137,52,False,0.0028
A0A1Y3VSR9,cadaverine,Mono,0.1742511540651321,53,False,0.0011
A0A1Y3VSR9,cadaverine,Tri,0.1989811509847641,43,False,0.0048
A0A1Y3VSR9,citrulline,Di,0.2949834764003753,22,False,0.0065
A0A1Y3VSR9,citrulline,Mono,0.3377881199121475,7,False,0.0024
A0A1Y3VSR9,citrulline,Tri,0.2954214960336685,21,False,0.0026
A0A1Y3VSR9,cystine,Di,0.1150729246437549,70,False,0.0116
A0A1Y3VSR9,cystine,Mono,0.1996540278196334,42,False,0.0013
A0A1Y3VSR9,cystine,Tri,0.1644182652235031,61,False,0.0056
A0A1Y3VSR9,dopamine,Di,0.1568699479103088,64,False,0.2508
A0A1Y3VSR9,dopamine,Mono,0.1737252920866012,56,False,0.045
A0A1Y3VSR9,dopamine,Tri,0.1598641872406005,63,True,0.8831
A0A1Y3VSR9,gaba,Di,0.1508955582976341,65,True,0.9886
A0A1Y3VSR9,gaba,Mono,0.1722313538193702,58,True,0.9773
A0A1Y3VSR9,gaba,Tri,0.1806959509849548,50,True,0.9909
A0A1Y3VSR9,glutamine,Di,0.3495402783155441,5,False,0.0201
A0A1Y3VSR9,glutamine,Mono,0.3122550472617149,14,False,0.0191
A0A1Y3VSR9,glutamine,Tri,0.2947757095098495,23,False,0.0113
A0A1Y3VSR9,glyglycine,Di,0.0629334095865488,71,False,0.0075
A0A1Y3VSR9,glyglycine,Mono,0.1267821043729782,68,False,0.0029
A0A1Y3VSR9,glyglycine,Tri,0.0402135420590639,73,False,0.0155
A0A1Y3VSR9,histidine,Di,0.3097455650568008,16,False,0.0015
A0A1Y3VSR9,histidine,Mono,0.3528097495436668,3,False,0.0012
A0A1Y3VSR9,histidine,Tri,0.3250075727701187,11,False,0.0045
A0A1Y3VSR9,lysine,Di,0.1928063035011291,45,False,0.0559
A0A1Y3VSR9,lysine,Mono,0.1737531423568725,55,False,0.0095
A0A1Y3VSR9,lysine,Tri,0.2074252218008041,36,False,0.0057
A0A1Y3VSR9,methionine,Di,0.1212175376713275,69,False,0.016
A0A1Y3VSR9,methionine,Mono,0.1848439127206802,48,False,0.0077
A0A1Y3VSR9,methionine,Tri,0.16382497549057,62,False,0.0125
A0A1Y3VSR9,ornithine,Di,0.1816795840859413,49,False,0.0701
A0A1Y3VSR9,ornithine,Mono,0.1710464432835579,59,False,0.0274
A0A1Y3VSR9,ornithine,Tri,0.23345747590065,30,False,0.0195
A0A1Y3VSR9,phenylalanine,Di,0.3505786508321762,4,True,0.9705
A0A1Y3VSR9,phenylalanine,Mono,0.3604995608329773,2,False,0.1871
A0A1Y3VSR9,phenylalanine,Tri,0.310671791434288,15,True,0.9711
A0A1Y3VSR9,proline,Di,0.2157288193702697,33,False,0.0019
A0A1Y3VSR9,proline,Mono,0.3348702937364578,8,False,0.0014
A0A1Y3VSR9,proline,Tri,0.2030571475625038,39,False,0.0099
A0A1Y3VSR9,putrescine,Di,0.2037433758378029,37,False,0.0038
A0A1Y3VSR9,putrescine,Mono,0.2226572483778,32,False,0.0013
A0A1Y3VSR9,putrescine,Tri,0.1851527318358421,47,False,0.0064
A0A1Y3VSR9,serine,Di,0.3318591564893722,9,False,0.0491
A0A1Y3VSR9,serine,Mono,0.3303098976612091,10,False,0.0373
A0A1Y3VSR9,serine,Tri,0.3071545958518982,17,False,0.0078
A0A1Y3VSR9,serotonin,Di,0.2030503079295158,40,False,0.0041
A0A1Y3VSR9,serotonin,Mono,0.1763423755764961,51,False,0.0317
A0A1Y3VSR9,serotonin,Tri,0.2350968495011329,29,False,0.0054
A0A1Y3VSR9,threonine,Di,0.3794361650943756,1,False,0.0063
A0A1Y3VSR9,threonine,Mono,0.3479255735874176,6,False,0.011
A0A1Y3VSR9,threonine,Tri,0.3249921351671219,12,False,0.0005
A0A1Y3VSR9,tryptamine,Di,0.1682742089033126,60,False,0.0023
A0A1Y3VSR9,tryptamine,Mono,0.140469454228878,66,False,0.0005
A0A1Y3VSR9,tryptamine,Tri,0.1738063246011734,54,False,0.0042
A0A1Y3VSR9,tyramine,Di,0.2034824639558792,38,False,0.0176
A0A1Y3VSR9,tyramine,Mono,0.1940797418355941,44,False,0.1389
A0A1Y3VSR9,tyramine,Tri,0.2001381665468216,41,False,0.0206
A0A2S7KLN3,"2,3_diaminopropionic acid",Di,0.2188824340701103,21,False,0.0109
A0A2S7KLN3,"2,3_diaminopropionic acid",Mono,0.2572972327470779,9,False,0.0039
A0A2S7KLN3,"2,3_diaminopropionic acid",Tri,0.1919179931282997,36,False,0.1922
A0A2S7KLN3,2_aminophenol,Di,0.200635053217411,34,False,0.1197
A0A2S7KLN3,2_aminophenol,Mono,0.256892517209053,10,False,0.008
A0A2S7KLN3,2_aminophenol,Tri,0.1934459134936332,35,False,0.3053
A0A2S7KLN3,3_methoxytyramine,Di,-0.0422357432544231,74,False,0.0092
A0A2S7KLN3,3_methoxytyramine,Mono,-0.0207323236390948,73,False,0.001
A0A2S7KLN3,3_methoxytyramine,Tri,-0.0483953058719635,75,False,0.0244
A0A2S7KLN3,alanine,Di,0.1117873378098011,60,True,0.9721
A0A2S7KLN3,alanine,Mono,0.2203456684947013,20,True,0.9091
A0A2S7KLN3,alanine,Tri,0.1506501212716102,46,False,0.2588
A0A2S7KLN3,arginine,Di,0.2155828475952148,23,False,0.0003
A0A2S7KLN3,arginine,Mono,0.2435977160930633,15,False,0.0001
A0A2S7KLN3,arginine,Tri,0.2508875057101249,11,False,0.0011
A0A2S7KLN3,asparagine,Di,0.1698432266712188,42,False,0.0491
A0A2S7KLN3,asparagine,Mono,0.2830569073557853,7,False,0.0228
A0A2S7KLN3,asparagine,Tri,0.2093178257346153,26,True,0.9516
A0A2S7KLN3,cadaverine,Di,0.1448491364717483,48,False,0.0012
A0A2S7KLN3,cadaverine,Mono,0.2043019235134124,29,False,0.0004
A0A2S7KLN3,cadaverine,Tri,0.1710578650236129,41,False,0.0037
